Row	Column	Value	related_question	option_name	field_type	options_list	name	option_label	Relevant Settlement	KOATUU	Relevant Community	Extracted Community
10	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option2	1	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option16	No Data	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Kodema	1420985001	Kodema	0
10	comm_q63/comm_q63_option13	1	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Kodema	1420985001	Kodema	0
10	comm_q72	Daily	comm_q72		select_one	comm_q72_options			Kodema	1420985001	Kodema	0
10	comm_q73	water trucking	comm_q73		select_one	comm_q73_options			Kodema	1420985001	Kodema	0
11	comm_q1	Yes, functioning	comm_q1		select_one	comm_q1_options			Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63	Mines and ERW Presence of armed groups	comm_q63		select_multiple	comm_q63_options			Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option9	1	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option16	No Data	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q72	Daily	comm_q72		select_one	comm_q72_options			Novoluhanske	1420986201	Novoluhanske (GCA)	1
11	comm_q73	piped drinking water	comm_q73		select_one	comm_q73_options			Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q1	Yes, functioning	comm_q1		select_one	comm_q1_options			Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63	Community tension Presence of armed groups	comm_q63		select_multiple	comm_q63_options			Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option9	1	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option2	1	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option16	No Data	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q72	Daily	comm_q72		select_one	comm_q72_options			Novoluhanske	1420986201	Novoluhanske (GCA)	1
12	comm_q73	piped drinking water	comm_q73		select_one	comm_q73_options			Novoluhanske	1420986201	Novoluhanske (GCA)	1
13	comm_q1	No	comm_q1		select_one	comm_q1_options			Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63	Community tension Freedom of movement	comm_q63		select_multiple	comm_q63_options			Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option2	1	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option11	1	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option16	No Data	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q72	Weekly	comm_q72		select_one	comm_q72_options			Oleksandropillia	4423856906	Oleksandropillia	0
13	comm_q73	well	comm_q73		select_one	comm_q73_options			Oleksandropillia	4423856906	Oleksandropillia	0
14	comm_q1	No	comm_q1		select_one	comm_q1_options			Viktorivka	4423856902	Viktorivka	0
14	comm_q63	Community tension Freedom of movement	comm_q63		select_multiple	comm_q63_options			Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option2	1	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option11	1	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option16	No Data	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Viktorivka	4423856902	Viktorivka	0
14	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Viktorivka	4423856902	Viktorivka	0
14	comm_q72	Weekly	comm_q72		select_one	comm_q72_options			Viktorivka	4423856902	Viktorivka	0
14	comm_q73	well	comm_q73		select_one	comm_q73_options			Viktorivka	4423856902	Viktorivka	0
15	comm_q1	No	comm_q1		select_one	comm_q1_options			Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63	No concerns No concerns	comm_q63		select_multiple	comm_q63_options			Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option15	1	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option16	No Data	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q72	Daily	comm_q72		select_one	comm_q72_options			Oleksandropillia	4423856906	Oleksandropillia	0
15	comm_q73	well	comm_q73		select_one	comm_q73_options			Oleksandropillia	4423856906	Oleksandropillia	0
16	comm_q1	No	comm_q1		select_one	comm_q1_options			Viktorivka	4423856902	Viktorivka	0
16	comm_q63	No concerns No concerns	comm_q63		select_multiple	comm_q63_options			Viktorivka	4423856902	Viktorivka	0
16	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Viktorivka	4423856902	Viktorivka	0
16	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Viktorivka	4423856902	Viktorivka	0
